,customer_id,transaction_date,transaction_amount
12313,CUST_916,2024-06-20,127.16
12314,CUST_1788,2024-06-20,76.65
12315,CUST_1594,2024-06-20,51.41
12316,CUST_307,2024-06-20,38.22
12317,CUST_1521,2024-06-20,477.09
12318,CUST_312,2024-06-20,58.7
12319,CUST_1879,2024-06-20,352.74
12320,CUST_934,2024-06-20,160.8
12321,CUST_2889,2024-06-21,11.23
12322,CUST_1215,2024-06-21,109.08
12323,CUST_637,2024-06-21,23.05
12324,CUST_904,2024-06-21,412.22
12325,CUST_414,2024-06-21,155.17
12326,CUST_2172,2024-06-21,433.13
12327,CUST_612,2024-06-21,187.59
12328,CUST_284,2024-06-21,439.97
12329,CUST_1313,2024-06-21,232.77
12330,CUST_15,2024-06-21,257.27
12331,CUST_2003,2024-06-21,495.87
12332,CUST_2793,2024-06-21,194.34
12333,CUST_2347,2024-06-21,368.65
12334,CUST_1081,2024-06-21,267.15
12335,CUST_2542,2024-06-22,274.34
12336,CUST_2986,2024-06-22,313.7
12337,CUST_1331,2024-06-22,170.97
12338,CUST_2187,2024-06-22,459.69
12339,CUST_1783,2024-06-22,244.41
12340,CUST_841,2024-06-22,169.15
12341,CUST_1630,2024-06-22,425.32
12342,CUST_687,2024-06-22,442.83
12343,CUST_494,2024-06-22,315.68
12344,CUST_997,2024-06-23,70.93
12345,CUST_799,2024-06-23,278.24
12346,CUST_2839,2024-06-23,450.56
12347,CUST_2575,2024-06-23,196.18
12348,CUST_1070,2024-06-23,297.36
12349,CUST_2184,2024-06-23,481.03
12350,CUST_195,2024-06-23,450.59
12351,CUST_2270,2024-06-23,352.56
12352,CUST_1033,2024-06-23,264.08
12353,CUST_2601,2024-06-23,81.23
12354,CUST_2024,2024-06-23,146.76
12355,CUST_2962,2024-06-23,397.39
12356,CUST_1749,2024-06-23,293.11
12357,CUST_2449,2024-06-23,364.4
12358,CUST_865,2024-06-23,211.61
12359,CUST_1844,2024-06-23,430.23
12360,CUST_2206,2024-06-23,129.95
12361,CUST_2020,2024-06-23,455.49
12362,CUST_7,2024-06-23,232.82
12363,CUST_431,2024-06-24,398.51
12364,CUST_1092,2024-06-24,236.73
12365,CUST_1726,2024-06-24,487.39
12366,CUST_1428,2024-06-24,268.81
12367,CUST_2774,2024-06-24,365.1
12368,CUST_956,2024-06-24,222.77
12369,CUST_294,2024-06-24,468.26
12370,CUST_620,2024-06-24,253.41
12371,CUST_384,2024-06-24,238.63
12372,CUST_1594,2024-06-25,169.48
12373,CUST_2869,2024-06-25,277.22
12374,CUST_1590,2024-06-25,263.04
12375,CUST_49,2024-06-25,20.85
12376,CUST_1293,2024-06-25,101.23
12377,CUST_2641,2024-06-25,313.73
12378,CUST_2112,2024-06-25,141.0
12379,CUST_470,2024-06-25,96.14
12380,CUST_1867,2024-06-25,345.96
12381,CUST_47,2024-06-25,75.0
12382,CUST_1995,2024-06-25,166.73
12383,CUST_2727,2024-06-25,29.12
12384,CUST_2662,2024-06-25,284.68
12385,CUST_2547,2024-06-25,91.67
12386,CUST_26,2024-06-25,438.7
12387,CUST_382,2024-06-26,19.2
12388,CUST_1573,2024-06-26,387.55
12389,CUST_1428,2024-06-26,236.62
12390,CUST_1190,2024-06-26,280.29
12391,CUST_2100,2024-06-26,152.69
12392,CUST_2678,2024-06-26,101.75
12393,CUST_2115,2024-06-26,304.29
12394,CUST_2260,2024-06-26,166.8
12395,CUST_675,2024-06-26,153.62
12396,CUST_1816,2024-06-27,57.66
12397,CUST_1526,2024-06-27,161.3
12398,CUST_269,2024-06-27,219.26
12399,CUST_2884,2024-06-27,229.64
12400,CUST_1864,2024-06-27,327.53
12401,CUST_1252,2024-06-27,264.22
12402,CUST_2960,2024-06-27,273.32
12403,CUST_2315,2024-06-27,76.17
12404,CUST_902,2024-06-27,69.42
12405,CUST_1977,2024-06-27,41.54
12406,CUST_2594,2024-06-27,431.25
12407,CUST_1095,2024-06-27,314.73
12408,CUST_652,2024-06-27,388.26
12409,CUST_2721,2024-06-27,354.88
12410,CUST_1516,2024-06-27,165.52
12411,CUST_2608,2024-06-27,149.07
12412,CUST_1658,2024-06-27,436.94
12413,CUST_471,2024-06-28,447.65
12414,CUST_912,2024-06-28,475.06
12415,CUST_905,2024-06-28,198.79
12416,CUST_1719,2024-06-28,191.59
12417,CUST_2910,2024-06-28,236.8
12418,CUST_2174,2024-06-28,338.43
12419,CUST_1654,2024-06-28,163.97
12420,CUST_2850,2024-06-28,496.43
12421,CUST_2595,2024-06-28,365.17
12422,CUST_606,2024-06-28,172.17
12423,CUST_2156,2024-06-28,60.01
12424,CUST_2921,2024-06-29,416.08
12425,CUST_1741,2024-06-29,36.54
12426,CUST_502,2024-06-29,354.4
12427,CUST_1286,2024-06-29,367.88
12428,CUST_2511,2024-06-29,77.28
12429,CUST_2137,2024-06-29,461.02
12430,CUST_1850,2024-06-29,117.51
12431,CUST_2925,2024-06-29,475.27
12432,CUST_1208,2024-06-29,430.28
12433,CUST_1080,2024-06-29,23.39
12434,CUST_2905,2024-06-29,407.2
12435,CUST_2711,2024-06-29,445.61
12436,CUST_481,2024-06-29,405.7
12437,CUST_2384,2024-06-29,368.42
12438,CUST_392,2024-06-29,272.22
12439,CUST_2793,2024-06-29,56.23
12440,CUST_2877,2024-06-29,183.46
12441,CUST_223,2024-06-30,411.72
12442,CUST_2780,2024-06-30,76.87
12443,CUST_1329,2024-06-30,433.47
12444,CUST_2210,2024-06-30,415.2
12445,CUST_2628,2024-06-30,280.36
12446,CUST_2033,2024-06-30,27.87
12447,CUST_2417,2024-06-30,347.21
12448,CUST_1439,2024-06-30,105.44
12449,CUST_1303,2024-06-30,405.57
12450,CUST_2477,2024-06-30,22.22
12451,CUST_994,2024-06-30,466.62
12452,CUST_926,2024-06-30,161.69
12453,CUST_1365,2024-07-01,105.69
12454,CUST_1611,2024-07-01,311.65
12455,CUST_139,2024-07-01,136.2
12456,CUST_1053,2024-07-01,470.9
12457,CUST_1329,2024-07-01,88.08
12458,CUST_1256,2024-07-01,455.2
12459,CUST_2581,2024-07-02,116.29
12460,CUST_1083,2024-07-02,152.3
12461,CUST_924,2024-07-02,197.12
12462,CUST_478,2024-07-02,321.21
12463,CUST_1088,2024-07-02,268.56
12464,CUST_2779,2024-07-02,262.34
12465,CUST_1883,2024-07-02,158.6
12466,CUST_2701,2024-07-02,386.91
12467,CUST_247,2024-07-02,125.47
12468,CUST_2068,2024-07-02,430.64
12469,CUST_123,2024-07-02,146.22
12470,CUST_2668,2024-07-03,226.7
12471,CUST_1493,2024-07-03,76.45
12472,CUST_2307,2024-07-03,138.24
12473,CUST_2717,2024-07-03,332.49
12474,CUST_1675,2024-07-03,366.26
12475,CUST_393,2024-07-03,86.67
12476,CUST_1757,2024-07-03,140.44
12477,CUST_592,2024-07-03,322.38
12478,CUST_1094,2024-07-03,359.71
12479,CUST_2577,2024-07-03,392.93
12480,CUST_1270,2024-07-03,434.1
12481,CUST_170,2024-07-03,216.39
12482,CUST_2254,2024-07-03,398.74
12483,CUST_1899,2024-07-03,468.37
12484,CUST_2707,2024-07-03,230.98
12485,CUST_2668,2024-07-03,143.11
12486,CUST_864,2024-07-03,118.69
12487,CUST_2525,2024-07-04,44.83
12488,CUST_2204,2024-07-04,467.55
12489,CUST_1714,2024-07-04,476.92
12490,CUST_2262,2024-07-04,49.87
12491,CUST_2636,2024-07-04,409.74
12492,CUST_311,2024-07-04,222.23
12493,CUST_434,2024-07-04,321.12
12494,CUST_1128,2024-07-04,238.25
12495,CUST_1474,2024-07-04,284.63
12496,CUST_2478,2024-07-04,37.14
12497,CUST_1501,2024-07-04,494.59
12498,CUST_1166,2024-07-04,108.28
12499,CUST_1027,2024-07-04,21.38
12500,CUST_1815,2024-07-04,444.21
12501,CUST_2975,2024-07-04,76.22
12502,CUST_79,2024-07-05,240.4
12503,CUST_808,2024-07-05,270.99
12504,CUST_908,2024-07-05,224.59
12505,CUST_2025,2024-07-05,177.36
12506,CUST_1174,2024-07-05,134.3
12507,CUST_2523,2024-07-05,477.45
12508,CUST_2460,2024-07-05,242.12
12509,CUST_2455,2024-07-05,393.26
12510,CUST_1242,2024-07-05,113.91
12511,CUST_1322,2024-07-05,327.06
12512,CUST_1587,2024-07-05,116.0
12513,CUST_1723,2024-07-05,317.48
12514,CUST_1969,2024-07-05,387.94
12515,CUST_2831,2024-07-06,216.2
12516,CUST_68,2024-07-06,147.79
12517,CUST_298,2024-07-06,104.96
12518,CUST_601,2024-07-06,300.33
12519,CUST_63,2024-07-06,145.7
12520,CUST_385,2024-07-06,220.15
12521,CUST_1170,2024-07-06,336.43
12522,CUST_1695,2024-07-06,462.28
12523,CUST_2646,2024-07-06,358.33
12524,CUST_1452,2024-07-06,492.21
12525,CUST_2908,2024-07-06,44.2
12526,CUST_1470,2024-07-06,144.06
12527,CUST_649,2024-07-06,455.38
12528,CUST_2996,2024-07-06,262.78
12529,CUST_121,2024-07-06,453.26
12530,CUST_938,2024-07-07,76.35
12531,CUST_2983,2024-07-07,178.27
12532,CUST_244,2024-07-07,53.19
12533,CUST_411,2024-07-07,76.36
12534,CUST_590,2024-07-07,385.78
12535,CUST_242,2024-07-07,421.99
12536,CUST_1583,2024-07-07,117.07
12537,CUST_186,2024-07-07,67.91
12538,CUST_1741,2024-07-07,142.86
12539,CUST_2567,2024-07-07,142.16
12540,CUST_1776,2024-07-07,254.52
12541,CUST_2082,2024-07-07,156.03
12542,CUST_546,2024-07-07,142.97
12543,CUST_41,2024-07-07,75.21
12544,CUST_1642,2024-07-07,117.68
12545,CUST_1859,2024-07-08,319.05
12546,CUST_2811,2024-07-08,32.74
12547,CUST_2618,2024-07-08,66.02
12548,CUST_1551,2024-07-08,98.02
12549,CUST_742,2024-07-08,21.15
12550,CUST_1383,2024-07-08,56.42
12551,CUST_507,2024-07-08,279.87
12552,CUST_2829,2024-07-08,313.14
12553,CUST_1706,2024-07-08,308.9
12554,CUST_1299,2024-07-08,412.61
12555,CUST_1916,2024-07-08,374.61
12556,CUST_42,2024-07-08,202.12
12557,CUST_2902,2024-07-08,25.68
12558,CUST_1737,2024-07-08,256.27
12559,CUST_2603,2024-07-08,345.35
12560,CUST_357,2024-07-08,43.18
12561,CUST_212,2024-07-08,415.47
12562,CUST_1698,2024-07-08,19.98
12563,CUST_2456,2024-07-08,232.75
12564,CUST_1972,2024-07-09,291.79
12565,CUST_2043,2024-07-09,321.1
12566,CUST_2050,2024-07-09,388.04
12567,CUST_137,2024-07-09,269.0
12568,CUST_2702,2024-07-09,117.67
12569,CUST_2361,2024-07-09,256.98
12570,CUST_69,2024-07-09,128.1
12571,CUST_589,2024-07-09,226.73
12572,CUST_282,2024-07-09,348.66
12573,CUST_1749,2024-07-09,264.14
12574,CUST_1113,2024-07-09,165.27
12575,CUST_1451,2024-07-09,304.58
12576,CUST_787,2024-07-09,120.48
12577,CUST_2576,2024-07-09,189.38
12578,CUST_586,2024-07-09,242.81
12579,CUST_248,2024-07-09,87.1
12580,CUST_2161,2024-07-09,44.69
12581,CUST_557,2024-07-10,259.21
12582,CUST_1941,2024-07-10,183.53
12583,CUST_1393,2024-07-10,354.95
12584,CUST_1998,2024-07-10,60.87
12585,CUST_375,2024-07-10,57.86
12586,CUST_314,2024-07-10,149.91
12587,CUST_1734,2024-07-10,281.89
12588,CUST_764,2024-07-10,102.88
12589,CUST_1776,2024-07-10,470.77
12590,CUST_1823,2024-07-10,19.75
12591,CUST_507,2024-07-10,143.74
12592,CUST_2576,2024-07-10,286.33
12593,CUST_2258,2024-07-10,405.35
12594,CUST_1623,2024-07-10,134.92
12595,CUST_904,2024-07-11,499.66
12596,CUST_1990,2024-07-11,202.42
12597,CUST_462,2024-07-11,213.74
12598,CUST_748,2024-07-11,77.3
12599,CUST_102,2024-07-11,210.2
12600,CUST_1859,2024-07-11,94.3
12601,CUST_2371,2024-07-11,229.72
12602,CUST_1486,2024-07-11,341.84
12603,CUST_398,2024-07-11,15.09
12604,CUST_1882,2024-07-11,134.3
12605,CUST_586,2024-07-11,299.78
12606,CUST_562,2024-07-11,243.23
12607,CUST_198,2024-07-11,122.93
12608,CUST_2695,2024-07-11,56.87
12609,CUST_2028,2024-07-11,429.83
12610,CUST_1216,2024-07-12,173.51
12611,CUST_264,2024-07-12,439.2
12612,CUST_1105,2024-07-12,152.17
12613,CUST_710,2024-07-12,200.07
12614,CUST_2401,2024-07-12,273.46
12615,CUST_2431,2024-07-12,34.01
12616,CUST_514,2024-07-12,138.84
12617,CUST_2164,2024-07-12,137.1
12618,CUST_153,2024-07-12,433.67
12619,CUST_302,2024-07-12,381.18
12620,CUST_2189,2024-07-12,153.39
12621,CUST_1312,2024-07-12,430.96
12622,CUST_2419,2024-07-12,430.21
12623,CUST_707,2024-07-12,300.81
12624,CUST_2083,2024-07-12,10.37
12625,CUST_1529,2024-07-12,121.32
12626,CUST_2293,2024-07-12,193.62
12627,CUST_968,2024-07-13,353.91
12628,CUST_1479,2024-07-13,236.18
12629,CUST_35,2024-07-13,474.22
12630,CUST_2923,2024-07-13,62.14
12631,CUST_73,2024-07-13,263.67
12632,CUST_2497,2024-07-13,458.0
12633,CUST_2029,2024-07-13,463.71
12634,CUST_265,2024-07-13,115.82
12635,CUST_1712,2024-07-13,337.92
12636,CUST_735,2024-07-13,387.67
12637,CUST_1586,2024-07-13,134.22
12638,CUST_211,2024-07-13,218.88
12639,CUST_2724,2024-07-13,471.9
12640,CUST_2168,2024-07-13,75.75
12641,CUST_1770,2024-07-13,293.82
12642,CUST_522,2024-07-13,173.36
12643,CUST_1896,2024-07-14,404.42
12644,CUST_1473,2024-07-14,388.8
12645,CUST_1320,2024-07-14,228.43
12646,CUST_2723,2024-07-14,298.66
12647,CUST_2643,2024-07-14,77.21
12648,CUST_123,2024-07-14,460.24
12649,CUST_942,2024-07-14,331.07
12650,CUST_2531,2024-07-14,478.27
12651,CUST_2761,2024-07-14,137.61
12652,CUST_640,2024-07-14,194.47
12653,CUST_1719,2024-07-14,490.38
12654,CUST_1257,2024-07-14,337.09
12655,CUST_2693,2024-07-14,62.94
12656,CUST_2733,2024-07-14,188.26
12657,CUST_2161,2024-07-15,377.1
12658,CUST_2000,2024-07-15,345.71
12659,CUST_1182,2024-07-15,336.76
12660,CUST_1656,2024-07-15,20.21
12661,CUST_2142,2024-07-15,482.84
12662,CUST_2855,2024-07-15,351.18
12663,CUST_2670,2024-07-15,344.57
12664,CUST_718,2024-07-15,28.56
12665,CUST_280,2024-07-15,62.74
12666,CUST_351,2024-07-15,132.34
12667,CUST_149,2024-07-16,146.54
12668,CUST_959,2024-07-16,216.71
12669,CUST_1727,2024-07-16,455.08
12670,CUST_327,2024-07-16,103.85
12671,CUST_1348,2024-07-16,121.58
12672,CUST_2622,2024-07-16,383.12
12673,CUST_1595,2024-07-16,476.67
12674,CUST_706,2024-07-16,35.44
12675,CUST_717,2024-07-16,19.78
12676,CUST_788,2024-07-16,253.69
12677,CUST_2157,2024-07-16,398.57
12678,CUST_1846,2024-07-16,304.29
12679,CUST_351,2024-07-16,73.43
12680,CUST_121,2024-07-16,138.95
12681,CUST_1900,2024-07-16,274.87
12682,CUST_2405,2024-07-16,416.98
12683,CUST_1767,2024-07-17,95.59
12684,CUST_1380,2024-07-17,67.24
12685,CUST_2022,2024-07-17,177.9
12686,CUST_978,2024-07-17,62.06
12687,CUST_1912,2024-07-17,274.79
12688,CUST_1026,2024-07-17,351.49
12689,CUST_1208,2024-07-17,87.4
12690,CUST_1361,2024-07-17,119.87
12691,CUST_772,2024-07-17,131.32
12692,CUST_1491,2024-07-17,313.96
12693,CUST_2722,2024-07-17,136.47
12694,CUST_1712,2024-07-17,60.56
12695,CUST_1519,2024-07-17,77.47
12696,CUST_1280,2024-07-17,17.86
12697,CUST_1615,2024-07-17,27.02
12698,CUST_2138,2024-07-17,364.95
12699,CUST_575,2024-07-17,495.13
12700,CUST_1799,2024-07-18,282.51
12701,CUST_15,2024-07-18,77.47
12702,CUST_2818,2024-07-18,326.49
12703,CUST_2217,2024-07-18,472.08
12704,CUST_1294,2024-07-18,299.98
12705,CUST_2955,2024-07-18,86.65
12706,CUST_1656,2024-07-18,92.7
12707,CUST_698,2024-07-18,407.05
12708,CUST_1879,2024-07-18,184.1
12709,CUST_1140,2024-07-18,32.41
12710,CUST_393,2024-07-19,292.65
12711,CUST_179,2024-07-19,16.29
12712,CUST_770,2024-07-19,134.81
12713,CUST_987,2024-07-19,426.37
12714,CUST_600,2024-07-19,163.3
12715,CUST_1612,2024-07-19,451.54
12716,CUST_891,2024-07-19,423.71
12717,CUST_2301,2024-07-19,243.66
12718,CUST_262,2024-07-19,374.22
12719,CUST_905,2024-07-19,323.54
12720,CUST_2213,2024-07-19,164.81
12721,CUST_1093,2024-07-19,349.12
12722,CUST_248,2024-07-19,214.28
12723,CUST_953,2024-07-19,321.67
12724,CUST_1257,2024-07-19,499.65
12725,CUST_2000,2024-07-19,235.46
12726,CUST_2563,2024-07-19,24.41
12727,CUST_1885,2024-07-19,487.62
12728,CUST_2204,2024-07-19,40.92
12729,CUST_2905,2024-07-20,285.43
12730,CUST_1015,2024-07-20,207.98
12731,CUST_2812,2024-07-20,464.72
12732,CUST_1472,2024-07-20,180.75
12733,CUST_2918,2024-07-20,466.18
12734,CUST_1084,2024-07-20,368.05
12735,CUST_582,2024-07-20,34.13
12736,CUST_2589,2024-07-20,406.38
12737,CUST_2401,2024-07-20,191.85
12738,CUST_1162,2024-07-20,131.75
12739,CUST_2120,2024-07-20,43.91
12740,CUST_2336,2024-07-21,205.13
12741,CUST_1672,2024-07-21,258.01
12742,CUST_1872,2024-07-21,295.88
12743,CUST_1456,2024-07-21,410.73
12744,CUST_353,2024-07-21,326.72
12745,CUST_663,2024-07-21,345.52
12746,CUST_2070,2024-07-21,383.39
12747,CUST_100,2024-07-21,205.96
12748,CUST_2829,2024-07-21,121.43
12749,CUST_1610,2024-07-21,178.87
12750,CUST_2205,2024-07-21,235.18
12751,CUST_606,2024-07-21,246.24
12752,CUST_2831,2024-07-21,343.61
12753,CUST_1325,2024-07-22,253.61
12754,CUST_227,2024-07-22,51.2
12755,CUST_57,2024-07-22,271.38
12756,CUST_718,2024-07-22,18.91
12757,CUST_409,2024-07-22,134.55
12758,CUST_2791,2024-07-22,292.89
12759,CUST_58,2024-07-22,340.32
12760,CUST_2786,2024-07-22,159.84
12761,CUST_66,2024-07-22,428.14
12762,CUST_808,2024-07-22,239.59
12763,CUST_762,2024-07-22,235.86
12764,CUST_188,2024-07-22,182.09
12765,CUST_2894,2024-07-22,480.19
12766,CUST_303,2024-07-22,219.17
12767,CUST_1487,2024-07-22,268.33
12768,CUST_1799,2024-07-22,256.61
12769,CUST_2779,2024-07-22,300.08
12770,CUST_2673,2024-07-22,210.23
12771,CUST_2288,2024-07-23,412.29
12772,CUST_2066,2024-07-23,131.99
12773,CUST_2800,2024-07-23,137.53
12774,CUST_1265,2024-07-23,124.85
12775,CUST_375,2024-07-23,52.64
12776,CUST_1497,2024-07-23,397.92
12777,CUST_1187,2024-07-23,193.36
12778,CUST_2233,2024-07-23,302.59
12779,CUST_1041,2024-07-23,465.11
12780,CUST_969,2024-07-23,126.48
12781,CUST_327,2024-07-23,13.71
12782,CUST_1509,2024-07-23,492.32
12783,CUST_1516,2024-07-23,338.71
12784,CUST_2754,2024-07-23,391.7
12785,CUST_2878,2024-07-23,98.96
12786,CUST_455,2024-07-23,75.12
12787,CUST_1663,2024-07-23,416.76
12788,CUST_2963,2024-07-24,262.83
12789,CUST_1715,2024-07-24,78.19
12790,CUST_2624,2024-07-24,431.81
12791,CUST_875,2024-07-24,437.51
12792,CUST_43,2024-07-24,81.42
12793,CUST_1348,2024-07-24,123.71
12794,CUST_960,2024-07-24,436.84
12795,CUST_2002,2024-07-24,125.44
12796,CUST_1465,2024-07-24,444.44
12797,CUST_1513,2024-07-24,308.44
12798,CUST_1460,2024-07-24,239.7
12799,CUST_481,2024-07-24,492.87
12800,CUST_2995,2024-07-24,251.96
12801,CUST_2543,2024-07-24,151.61
12802,CUST_1478,2024-07-24,376.27
12803,CUST_1461,2024-07-24,297.64
12804,CUST_1356,2024-07-24,291.22
12805,CUST_1143,2024-07-24,319.58
12806,CUST_208,2024-07-24,198.25
12807,CUST_2656,2024-07-24,407.92
12808,CUST_324,2024-07-25,243.89
12809,CUST_2879,2024-07-25,227.36
12810,CUST_1626,2024-07-25,291.81
12811,CUST_1730,2024-07-25,373.04
12812,CUST_247,2024-07-25,446.06
12813,CUST_1187,2024-07-25,415.1
12814,CUST_2272,2024-07-25,484.54
12815,CUST_1596,2024-07-25,17.62
12816,CUST_684,2024-07-25,346.17
12817,CUST_964,2024-07-25,289.63
12818,CUST_2004,2024-07-25,377.89
12819,CUST_1600,2024-07-25,193.81
12820,CUST_649,2024-07-25,457.6
12821,CUST_2334,2024-07-25,317.92
12822,CUST_2147,2024-07-26,221.8
12823,CUST_2705,2024-07-26,139.68
12824,CUST_611,2024-07-26,134.8
12825,CUST_2030,2024-07-26,22.06
12826,CUST_1503,2024-07-26,211.67
12827,CUST_1043,2024-07-26,413.53
12828,CUST_1293,2024-07-26,283.88
12829,CUST_2869,2024-07-26,54.24
12830,CUST_1676,2024-07-26,361.74
12831,CUST_2215,2024-07-26,290.35
12832,CUST_2080,2024-07-26,75.38
12833,CUST_2071,2024-07-26,258.68
12834,CUST_1089,2024-07-26,271.79
12835,CUST_1756,2024-07-26,375.95
12836,CUST_1480,2024-07-26,365.56
12837,CUST_1217,2024-07-26,378.32
12838,CUST_940,2024-07-27,443.3
12839,CUST_590,2024-07-27,433.07
12840,CUST_718,2024-07-27,101.04
12841,CUST_137,2024-07-27,454.6
12842,CUST_774,2024-07-27,264.8
12843,CUST_73,2024-07-27,270.97
12844,CUST_2416,2024-07-27,31.15
12845,CUST_1704,2024-07-27,144.29
12846,CUST_2617,2024-07-27,453.08
12847,CUST_1556,2024-07-27,129.87
12848,CUST_1248,2024-07-27,343.13
12849,CUST_2168,2024-07-27,327.36
12850,CUST_234,2024-07-27,306.17
12851,CUST_2820,2024-07-27,203.07
12852,CUST_265,2024-07-27,154.68
12853,CUST_316,2024-07-27,125.46
12854,CUST_2304,2024-07-27,171.47
12855,CUST_1743,2024-07-28,491.01
12856,CUST_2215,2024-07-28,489.27
12857,CUST_1018,2024-07-28,67.14
12858,CUST_315,2024-07-28,326.86
12859,CUST_2273,2024-07-28,166.09
12860,CUST_430,2024-07-28,227.72
12861,CUST_2647,2024-07-28,74.1
12862,CUST_422,2024-07-28,429.45
12863,CUST_922,2024-07-28,462.84
12864,CUST_1483,2024-07-28,274.06
12865,CUST_2368,2024-07-28,416.25
12866,CUST_695,2024-07-28,151.73
12867,CUST_599,2024-07-28,34.78
12868,CUST_76,2024-07-28,439.87
12869,CUST_1661,2024-07-28,425.95
12870,CUST_109,2024-07-28,399.39
12871,CUST_386,2024-07-28,469.65
12872,CUST_1938,2024-07-28,351.76
12873,CUST_2325,2024-07-28,340.66
12874,CUST_1810,2024-07-28,133.93
12875,CUST_1154,2024-07-28,411.92
12876,CUST_1831,2024-07-29,192.52
12877,CUST_1079,2024-07-29,92.0
12878,CUST_1030,2024-07-29,125.1
12879,CUST_590,2024-07-29,161.34
12880,CUST_799,2024-07-29,386.89
12881,CUST_489,2024-07-29,17.23
12882,CUST_2239,2024-07-29,40.34
12883,CUST_1364,2024-07-29,113.98
12884,CUST_2745,2024-07-29,202.24
12885,CUST_947,2024-07-29,35.87
12886,CUST_815,2024-07-29,82.87
12887,CUST_2344,2024-07-29,407.36
12888,CUST_737,2024-07-30,457.05
12889,CUST_1845,2024-07-30,65.07
12890,CUST_87,2024-07-30,358.68
12891,CUST_2302,2024-07-30,153.43
12892,CUST_2309,2024-07-30,121.82
12893,CUST_2730,2024-07-30,351.91
12894,CUST_2491,2024-07-30,190.79
12895,CUST_821,2024-07-30,263.27
12896,CUST_1969,2024-07-30,296.49
12897,CUST_2308,2024-07-30,58.88
12898,CUST_1413,2024-07-30,275.66
12899,CUST_1261,2024-07-30,431.37
12900,CUST_882,2024-07-30,422.52
12901,CUST_1804,2024-07-31,180.32
12902,CUST_577,2024-07-31,335.63
12903,CUST_1389,2024-07-31,348.66
12904,CUST_830,2024-07-31,334.25
12905,CUST_597,2024-07-31,438.36
12906,CUST_1109,2024-07-31,11.36
12907,CUST_1905,2024-07-31,466.49
12908,CUST_2078,2024-07-31,77.85
12909,CUST_1263,2024-07-31,299.5
12910,CUST_610,2024-07-31,125.97
12911,CUST_612,2024-07-31,495.76
12912,CUST_2690,2024-07-31,396.03
12913,CUST_206,2024-07-31,41.65
12914,CUST_1649,2024-07-31,498.71
12915,CUST_2663,2024-07-31,114.24
12916,CUST_1621,2024-07-31,125.36
12917,CUST_1441,2024-07-31,320.13
12918,CUST_129,2024-07-31,337.0
12919,CUST_1446,2024-08-01,375.88
12920,CUST_552,2024-08-01,121.7
12921,CUST_2593,2024-08-01,325.17
12922,CUST_1575,2024-08-01,224.61
12923,CUST_2997,2024-08-01,324.69
12924,CUST_316,2024-08-01,329.07
12925,CUST_1613,2024-08-01,278.41
12926,CUST_1974,2024-08-01,66.03
12927,CUST_702,2024-08-01,278.42
12928,CUST_2979,2024-08-01,25.53
12929,CUST_1510,2024-08-01,371.47
12930,CUST_1471,2024-08-01,101.14
12931,CUST_2750,2024-08-01,216.5
12932,CUST_1972,2024-08-01,486.5
12933,CUST_2177,2024-08-02,395.53
12934,CUST_918,2024-08-02,307.66
12935,CUST_2273,2024-08-02,184.42
12936,CUST_2791,2024-08-02,334.47
12937,CUST_2998,2024-08-02,379.53
12938,CUST_1654,2024-08-02,64.61
12939,CUST_2393,2024-08-02,299.57
12940,CUST_2335,2024-08-02,164.5
12941,CUST_1276,2024-08-02,82.04
12942,CUST_2763,2024-08-02,19.74
12943,CUST_894,2024-08-02,387.63
12944,CUST_1148,2024-08-02,244.02
12945,CUST_1770,2024-08-02,393.68
12946,CUST_908,2024-08-02,393.41
12947,CUST_57,2024-08-02,47.66
12948,CUST_850,2024-08-02,38.15
12949,CUST_761,2024-08-02,450.76
12950,CUST_2710,2024-08-02,306.31
12951,CUST_1598,2024-08-03,456.74
12952,CUST_2677,2024-08-03,327.98
12953,CUST_1027,2024-08-03,19.19
12954,CUST_2330,2024-08-03,96.54
12955,CUST_254,2024-08-03,192.51
12956,CUST_284,2024-08-03,349.58
12957,CUST_2296,2024-08-03,220.1
12958,CUST_1377,2024-08-03,134.9
12959,CUST_932,2024-08-03,63.05
12960,CUST_1438,2024-08-03,165.63
12961,CUST_750,2024-08-03,74.43
12962,CUST_470,2024-08-03,32.97
12963,CUST_920,2024-08-03,25.91
12964,CUST_2320,2024-08-04,246.92
12965,CUST_593,2024-08-04,439.07
12966,CUST_2128,2024-08-04,115.01
12967,CUST_2769,2024-08-04,181.04
12968,CUST_1853,2024-08-04,229.23
12969,CUST_2197,2024-08-04,25.97
12970,CUST_1334,2024-08-04,327.71
12971,CUST_801,2024-08-04,43.75
12972,CUST_316,2024-08-04,100.46
12973,CUST_1667,2024-08-04,142.86
12974,CUST_2895,2024-08-04,324.36
12975,CUST_1443,2024-08-05,384.29
12976,CUST_148,2024-08-05,354.33
12977,CUST_2502,2024-08-05,170.49
12978,CUST_1237,2024-08-05,168.73
12979,CUST_2872,2024-08-05,315.87
12980,CUST_2790,2024-08-05,244.59
12981,CUST_2298,2024-08-05,182.72
12982,CUST_450,2024-08-05,182.58
12983,CUST_2215,2024-08-05,121.34
12984,CUST_1779,2024-08-05,370.67
12985,CUST_228,2024-08-05,365.28
12986,CUST_1167,2024-08-05,229.31
12987,CUST_2951,2024-08-05,426.4
12988,CUST_96,2024-08-06,376.79
